Date,Close,Ticker
2013-01-02,69.24,WMT
2013-01-03,68.8,WMT
2013-01-04,69.06,WMT
2013-01-07,68.4,WMT
2013-01-08,68.59,WMT
2013-01-09,68.57,WMT
2013-01-10,68.36,WMT
2013-01-11,68.63,WMT
2013-01-14,68.3,WMT
2013-01-15,68.98,WMT
2013-01-16,69.21,WMT
2013-01-17,68.85,WMT
2013-01-18,69.2,WMT
2013-01-22,69.58,WMT
2013-01-23,69.49,WMT
2013-01-24,69.79,WMT
2013-01-25,69.0,WMT
2013-01-28,69.35,WMT
2013-01-29,69.89,WMT
2013-01-30,69.75,WMT
2013-01-31,69.95,WMT
2013-02-01,70.49,WMT
2013-02-04,69.63,WMT
2013-02-05,70.77,WMT
2013-02-06,71.31,WMT
2013-02-07,71.23,WMT
2013-02-08,71.48,WMT
2013-02-11,71.4,WMT
2013-02-12,71.4,WMT
2013-02-13,71.39,WMT
2013-02-14,70.82,WMT
2013-02-15,69.3,WMT
2013-02-19,68.76,WMT
2013-02-20,69.21,WMT
2013-02-21,70.26,WMT
2013-02-22,70.4,WMT
2013-02-25,70.44,WMT
2013-02-26,71.11,WMT
2013-02-27,71.66,WMT
2013-02-28,70.78,WMT
2013-03-01,71.74,WMT
2013-03-04,73.26,WMT
2013-03-05,73.72,WMT
2013-03-06,73.38,WMT
2013-03-07,73.32,WMT
2013-03-08,73.03,WMT
2013-03-11,72.98,WMT
2013-03-12,73.6,WMT
2013-03-13,73.65,WMT
2013-03-14,73.22,WMT
2013-03-15,72.5,WMT
2013-03-18,72.25,WMT
2013-03-19,72.45,WMT
2013-03-20,72.99,WMT
2013-03-21,73.13,WMT
2013-03-22,74.28,WMT
2013-03-25,74.85,WMT
2013-03-26,74.77,WMT
2013-03-27,74.78,WMT
2013-03-28,74.83,WMT
2013-04-01,75.43,WMT
2013-04-02,76.02,WMT
2013-04-03,76.0,WMT
2013-04-04,76.2,WMT
2013-04-05,76.39,WMT
2013-04-08,77.29,WMT
2013-04-09,78.12,WMT
2013-04-10,77.37,WMT
2013-04-11,77.79,WMT
2013-04-12,78.56,WMT
2013-04-15,78.47,WMT
2013-04-16,78.68,WMT
2013-04-17,78.51,WMT
2013-04-18,77.16,WMT
2013-04-19,78.29,WMT
2013-04-22,77.97,WMT
2013-04-23,79.09,WMT
2013-04-24,78.03,WMT
2013-04-25,78.65,WMT
2013-04-26,79.04,WMT
2013-04-29,78.39,WMT
2013-04-30,77.72,WMT
2013-05-01,78.06,WMT
2013-05-02,78.46,WMT
2013-05-03,79.25,WMT
2013-05-06,78.83,WMT
2013-05-07,78.83,WMT
2013-05-08,78.25,WMT
2013-05-09,78.4,WMT
2013-05-10,78.89,WMT
2013-05-13,78.5,WMT
2013-05-14,78.78,WMT
2013-05-15,79.86,WMT
2013-05-16,78.5,WMT
2013-05-17,77.87,WMT
2013-05-20,77.4,WMT
2013-05-21,77.39,WMT
2013-05-22,77.03,WMT
2013-05-23,76.33,WMT
2013-05-24,77.31,WMT
2013-05-28,77.32,WMT
2013-05-29,76.23,WMT
2013-05-30,75.63,WMT
2013-05-31,74.84,WMT
2013-06-03,75.69,WMT
2013-06-04,75.94,WMT
2013-06-05,75.25,WMT
2013-06-06,75.63,WMT
2013-06-07,76.33,WMT
2013-06-10,75.75,WMT
2013-06-11,75.25,WMT
2013-06-12,74.84,WMT
2013-06-13,75.0,WMT
2013-06-14,74.87,WMT
2013-06-17,74.95,WMT
2013-06-18,75.73,WMT
2013-06-19,74.46,WMT
2013-06-20,73.03,WMT
2013-06-21,73.51,WMT
2013-06-24,74.2,WMT
2013-06-25,74.37,WMT
2013-06-26,75.01,WMT
2013-06-27,75.26,WMT
2013-06-28,74.49,WMT
2013-07-01,74.59,WMT
2013-07-02,74.71,WMT
2013-07-03,74.76,WMT
2013-07-05,75.21,WMT
2013-07-08,76.71,WMT
2013-07-09,77.03,WMT
2013-07-10,76.77,WMT
2013-07-11,77.63,WMT
2013-07-12,77.63,WMT
2013-07-15,77.03,WMT
2013-07-16,77.37,WMT
2013-07-17,77.2,WMT
2013-07-18,77.34,WMT
2013-07-19,78.08,WMT
2013-07-22,77.87,WMT
2013-07-23,78.55,WMT
2013-07-24,78.23,WMT
2013-07-25,78.01,WMT
2013-07-26,78.0,WMT
2013-07-29,77.99,WMT
2013-07-30,77.89,WMT
2013-07-31,77.94,WMT
2013-08-01,78.22,WMT
2013-08-02,78.75,WMT
2013-08-05,78.77,WMT
2013-08-06,77.87,WMT
2013-08-07,77.37,WMT
2013-08-08,77.25,WMT
2013-08-09,76.9,WMT
2013-08-12,77.08,WMT
2013-08-13,76.86,WMT
2013-08-14,76.4,WMT
2013-08-15,74.41,WMT
2013-08-16,74.11,WMT
2013-08-19,73.58,WMT
2013-08-20,73.23,WMT
2013-08-21,73.55,WMT
2013-08-22,73.46,WMT
2013-08-23,73.44,WMT
2013-08-26,73.03,WMT
2013-08-27,72.86,WMT
2013-08-28,72.38,WMT
2013-08-29,72.43,WMT
2013-08-30,72.98,WMT
2013-09-03,72.68,WMT
2013-09-04,72.91,WMT
2013-09-05,72.67,WMT
2013-09-06,72.59,WMT
2013-09-09,73.51,WMT
2013-09-10,73.96,WMT
2013-09-11,74.05,WMT
2013-09-12,73.91,WMT
2013-09-13,74.36,WMT
2013-09-16,74.78,WMT
2013-09-17,75.15,WMT
2013-09-18,76.42,WMT
2013-09-19,76.21,WMT
2013-09-20,75.83,WMT
2013-09-23,76.42,WMT
2013-09-24,75.75,WMT
2013-09-25,74.65,WMT
2013-09-26,74.62,WMT
2013-09-27,74.36,WMT
2013-09-30,73.96,WMT
2013-10-01,73.59,WMT
2013-10-02,73.72,WMT
2013-10-03,73.16,WMT
2013-10-04,72.8,WMT
2013-10-07,71.87,WMT
2013-10-08,72.9,WMT
2013-10-09,73.0,WMT
2013-10-10,74.79,WMT
2013-10-11,74.82,WMT
2013-10-14,74.68,WMT
2013-10-15,74.37,WMT
2013-10-16,75.6,WMT
2013-10-17,75.78,WMT
2013-10-18,75.71,WMT
2013-10-21,75.15,WMT
2013-10-22,76.32,WMT
2013-10-23,75.9,WMT
2013-10-24,76.42,WMT
2013-10-25,76.08,WMT
2013-10-28,77.14,WMT
2013-10-29,77.06,WMT
2013-10-30,76.91,WMT
2013-10-31,76.75,WMT
